age,gender,past_purchases,campaign_variant,ad_source,email_signup,campaign_spend
47,Woman,12,B,Facebook,FALSE,313.71
24,Woman,42,B,Facebook,TRUE,115.74
38,Woman,50,A,TikTok,TRUE,70.7
54,Other,20,A,Facebook,FALSE,91.76
53,Woman,18,B,Facebook,TRUE,254.77
27,Man,66,C,Facebook,TRUE,27.64
34,Woman,37,B,Facebook,TRUE,172.42
25,Man,32,A,TikTok,TRUE,45.48
45,Man,22,A,Facebook,TRUE,171.49
18,Woman,78,A,Instagram,TRUE,76.44
18,Man,44,A,Instagram,TRUE,64.6
62,Non-Binary,49,C,Facebook,TRUE,360.56
74,Woman,23,B,Google Search,FALSE,588.78
33,Man,57,C,Facebook,TRUE,141.08
51,Woman,31,A,Google Search,TRUE,316.98
40,Man,19,A,Google Search,FALSE,101.79
62,Man,0,B,Google Search,TRUE,459.77
48,Man,22,B,TikTok,TRUE,192.14
43,Man,11,B,Google Search,TRUE,260.73
18,Woman,69,C,Instagram,TRUE,108.24
56,Man,19,B,Facebook,TRUE,225.67
35,Woman,46,A,Instagram,FALSE,118.24
19,Non-Binary,52,A,TikTok,TRUE,110.07
37,Man,33,A,Google Search,TRUE,88.36
38,Other,14,B,TikTok,TRUE,100.36
56,Man,43,B,Facebook,TRUE,269.67
22,Woman,49,C,Instagram,TRUE,203.14
32,Woman,41,C,Google Search,TRUE,246.98
62,Man,24,B,Facebook,FALSE,298.76
60,Woman,25,A,TikTok,TRUE,210.09
57,Woman,29,A,Google Search,TRUE,304.55
65,Woman,43,A,Instagram,TRUE,296.53
43,Man,6,B,Instagram,TRUE,198.38
31,Man,41,B,Facebook,TRUE,83.21
48,Woman,32,A,Instagram,TRUE,341.93
56,Woman,40,A,Facebook,TRUE,240.32
76,Woman,21,A,Facebook,FALSE,251.6
18,Woman,34,C,Google Search,TRUE,113.57
44,Non-Binary,25,C,Facebook,TRUE,270.48
50,Woman,31,A,Facebook,TRUE,211.66
39,Woman,74,B,Facebook,TRUE,249.94
18,Man,37,B,Facebook,TRUE,0
51,Man,28,C,Facebook,TRUE,138.87
28,Man,56,B,TikTok,TRUE,136.47
48,Woman,81,A,TikTok,TRUE,116.09
54,Woman,69,C,Instagram,FALSE,267
59,Woman,54,A,Google Search,FALSE,331.53
18,Other,57,B,Facebook,TRUE,109.44
56,Woman,18,A,TikTok,TRUE,182.84
29,Man,40,A,TikTok,FALSE,48.29
21,Woman,78,C,Google Search,FALSE,58.56
60,Woman,48,B,Google Search,TRUE,489.47
57,Woman,30,C,TikTok,TRUE,275.35
36,Man,26,C,Facebook,TRUE,124.7
51,Man,21,A,Facebook,TRUE,142.84
27,Man,29,C,Facebook,TRUE,93.82
38,Woman,92,A,Facebook,FALSE,190.2
39,Woman,61,C,Google Search,TRUE,245.89
36,Man,23,A,TikTok,TRUE,58.31
51,Man,12,B,Google Search,TRUE,260.13
63,Woman,44,C,Instagram,FALSE,376.25
33,Man,34,C,Facebook,TRUE,103.12
40,Woman,49,A,Google Search,TRUE,272.52
65,Woman,0,B,Google Search,TRUE,459.41
35,Woman,46,C,TikTok,TRUE,141.48
18,Man,63,A,TikTok,FALSE,0
48,Woman,60,C,Google Search,TRUE,390.58
27,Man,44,A,TikTok,FALSE,61.26
25,Man,18,A,TikTok,TRUE,33.83
61,Woman,28,A,Google Search,TRUE,339.83
77,Man,16,C,Google Search,TRUE,380.85
24,Man,36,C,TikTok,FALSE,73.13
55,Woman,23,B,Facebook,FALSE,242.35
39,Woman,37,B,Google Search,FALSE,327.2
42,Man,64,B,Google Search,TRUE,221.95
58,Woman,54,B,TikTok,TRUE,291.1
43,Woman,39,A,Instagram,FALSE,212.21
27,Woman,26,A,TikTok,FALSE,29.19
33,Man,28,C,TikTok,TRUE,63.33
50,Woman,29,C,Facebook,TRUE,338.64
18,Woman,49,A,TikTok,TRUE,89.69
56,Woman,45,B,Facebook,TRUE,274.96
18,Man,45,A,Facebook,TRUE,31.85
40,Woman,53,B,Google Search,FALSE,313.48
37,Man,37,B,Facebook,FALSE,112
59,Man,0,B,Facebook,TRUE,245.77
43,Man,39,B,Instagram,FALSE,199.04
42,Woman,42,C,Instagram,FALSE,279.02
50,Non-Binary,26,A,Google Search,TRUE,359.48
28,Man,31,A,TikTok,TRUE,63.67
37,Woman,50,A,TikTok,TRUE,209.55
58,Woman,0,C,Facebook,TRUE,207.9
50,Woman,18,C,Instagram,TRUE,339.23
21,Woman,61,C,Instagram,TRUE,104.79
50,Non-Binary,33,A,TikTok,FALSE,52.38
19,Woman,54,B,TikTok,FALSE,82.94
31,Man,56,C,Google Search,TRUE,175.63
58,Woman,30,B,TikTok,TRUE,310.2
18,Woman,72,A,Google Search,FALSE,114.49
18,Man,25,B,Instagram,TRUE,94.75
60,Man,36,A,Google Search,FALSE,187.61
28,Woman,53,A,TikTok,FALSE,101.87
59,Woman,23,A,TikTok,TRUE,154.11
37,Man,30,C,TikTok,TRUE,93.23
46,Man,41,B,Instagram,TRUE,198.84
52,Man,3,C,Instagram,FALSE,225.66
30,Woman,20,A,Facebook,FALSE,121.98
35,Man,13,C,Facebook,FALSE,13.15
34,Woman,69,A,Google Search,FALSE,134.64
80,Woman,17,C,Google Search,TRUE,568.34
42,Non-Binary,63,A,Facebook,TRUE,67.93
47,Non-Binary,51,C,Instagram,TRUE,367.42
35,Woman,85,B,Facebook,TRUE,212.22
36,Man,49,B,Google Search,TRUE,224.16
61,Man,22,C,Facebook,FALSE,223.68
35,Woman,50,A,Google Search,TRUE,187.15
40,Non-Binary,52,A,Google Search,TRUE,206.56
46,Man,53,B,Facebook,TRUE,256.5
34,Man,67,B,Facebook,TRUE,95.78
69,Man,40,B,Google Search,FALSE,340.72
19,Woman,64,C,TikTok,TRUE,130.18
70,Man,0,B,Instagram,TRUE,414.61
35,Man,16,B,Facebook,FALSE,139.21
60,Woman,15,B,Instagram,FALSE,422.81
18,Man,46,A,Google Search,TRUE,8.9
54,Woman,22,A,Facebook,FALSE,208.16
53,Non-Binary,19,A,Instagram,TRUE,287.33
21,Woman,59,B,Facebook,FALSE,86.07
28,Woman,42,B,Google Search,FALSE,177.68
43,Man,28,A,Facebook,TRUE,146.94
57,Woman,68,B,Facebook,FALSE,258.97
29,Man,21,B,Google Search,FALSE,153.19
37,Woman,32,B,TikTok,FALSE,115.84
64,Woman,55,B,Instagram,TRUE,384.52
23,Man,39,C,TikTok,FALSE,80.9
54,Woman,26,C,TikTok,TRUE,276.24
47,Woman,36,C,Google Search,TRUE,334.48
23,Man,18,A,Facebook,TRUE,89.95
30,Woman,87,A,Instagram,TRUE,155.77
52,Man,19,A,Google Search,TRUE,200.63
44,Woman,44,B,TikTok,FALSE,185.53
61,Man,15,A,Facebook,TRUE,139.97
31,Man,54,C,Instagram,FALSE,167.15
18,Man,50,B,TikTok,TRUE,0
56,Woman,53,A,Instagram,FALSE,229.06
31,Woman,98,C,TikTok,TRUE,72.34
42,Woman,28,B,Facebook,TRUE,231.91
66,Other,22,B,Facebook,TRUE,352.82
36,Other,35,B,Google Search,TRUE,254.13
63,Man,19,B,TikTok,TRUE,200.4
24,Non-Binary,61,A,Facebook,TRUE,105.23
54,Woman,60,B,Instagram,TRUE,427.54
44,Man,61,C,Facebook,FALSE,136.29
29,Woman,66,C,Facebook,TRUE,177.64
21,Woman,68,A,Facebook,TRUE,59.88
41,Man,23,A,TikTok,FALSE,56.95
44,Woman,52,B,TikTok,TRUE,235.58
44,Woman,40,A,Instagram,TRUE,163.31
48,Woman,27,A,Facebook,TRUE,154.3
33,Woman,37,B,TikTok,TRUE,111.86
32,Man,52,C,Instagram,TRUE,18.49
44,Woman,39,A,Facebook,TRUE,170.59
32,Woman,36,C,Google Search,TRUE,170.95
58,Other,17,C,Instagram,TRUE,308.83
43,Man,54,C,Instagram,TRUE,202.79
31,Woman,25,C,Instagram,FALSE,204.61
18,Woman,75,A,Facebook,FALSE,88.12
30,Woman,73,C,TikTok,TRUE,140.84
71,Woman,38,C,Instagram,TRUE,475.02
32,Man,51,C,TikTok,TRUE,87.94
27,Man,20,C,Instagram,TRUE,120.05
50,Man,27,A,Instagram,TRUE,150.61
47,Woman,19,C,Instagram,TRUE,325.1
51,Man,19,A,Instagram,FALSE,153.61
36,Non-Binary,56,A,Facebook,TRUE,193.36
57,Non-Binary,40,B,Google Search,FALSE,405.62
22,Man,65,B,Facebook,FALSE,6.86
39,Woman,49,A,TikTok,TRUE,217.35
29,Man,42,C,Facebook,TRUE,53.39
50,Woman,36,A,Instagram,FALSE,228.9
42,Woman,44,B,Facebook,FALSE,191.33
57,Man,9,A,TikTok,TRUE,200.87
71,Man,0,A,Facebook,TRUE,242.69
42,Man,11,B,Instagram,FALSE,163.44
32,Man,54,B,Google Search,TRUE,124.48
28,Woman,85,B,Google Search,FALSE,140.61
36,Woman,40,A,Google Search,TRUE,229.3
39,Man,30,A,Instagram,TRUE,64.55
70,Woman,18,A,Instagram,FALSE,363.07
23,Woman,72,C,Facebook,TRUE,98.83
24,Woman,45,B,Instagram,TRUE,139.43
34,Man,28,A,TikTok,TRUE,85.83
49,Man,25,C,Google Search,TRUE,183.41
52,Woman,47,A,Instagram,FALSE,197.71
26,Man,65,A,Instagram,TRUE,89.51
42,Woman,45,A,Facebook,TRUE,141.46
39,Man,44,A,TikTok,TRUE,106.45
58,Man,6,C,Google Search,TRUE,345.45
56,Man,14,B,Instagram,FALSE,314.08
35,Non-Binary,33,C,Instagram,TRUE,235.99
41,Other,21,B,TikTok,TRUE,207.11
50,Woman,16,A,Instagram,FALSE,228.73
18,Woman,80,B,TikTok,TRUE,105.61
35,Woman,44,B,Instagram,FALSE,241.94
49,Woman,45,B,Instagram,FALSE,303.27
32,Woman,60,C,Facebook,TRUE,202.69
39,Woman,28,B,Google Search,FALSE,229.1
40,Non-Binary,54,C,Google Search,TRUE,281.92
29,Man,61,C,Instagram,FALSE,131.34
25,Woman,56,C,TikTok,FALSE,149.1
37,Woman,48,A,Instagram,FALSE,162.99
35,Woman,50,A,Facebook,TRUE,117
53,Woman,30,B,Instagram,TRUE,332.77
63,Man,18,A,Instagram,TRUE,242.72
40,Man,41,A,Facebook,TRUE,121.37
46,Woman,45,A,Google Search,FALSE,192.25
39,Woman,37,A,Instagram,FALSE,97.28
49,Woman,32,B,Google Search,TRUE,360.47
43,Man,77,B,Facebook,TRUE,83.11
44,Woman,15,B,Instagram,FALSE,340.85
57,Man,39,A,Facebook,TRUE,86.26
25,Man,62,A,Instagram,TRUE,64.6
62,Woman,4,B,Google Search,FALSE,507.04
45,Man,27,C,Facebook,FALSE,192.74
43,Non-Binary,28,A,Facebook,FALSE,144.14
32,Man,26,B,Instagram,TRUE,147.35
38,Man,41,A,Google Search,TRUE,163.65
46,Man,41,A,TikTok,TRUE,184.74
18,Woman,60,C,TikTok,TRUE,107.54
31,Man,42,C,Instagram,TRUE,139.8
49,Woman,38,A,TikTok,TRUE,118.98
36,Man,44,A,TikTok,TRUE,120.59
28,Man,10,A,Facebook,FALSE,117.66
30,Man,73,A,TikTok,TRUE,66.94
44,Man,29,C,TikTok,TRUE,103.19
18,Non-Binary,64,C,Instagram,TRUE,64.73
53,Man,57,A,Facebook,FALSE,52.11
18,Man,40,A,Facebook,FALSE,7.59
32,Man,47,C,Instagram,TRUE,122.25
28,Man,39,B,Facebook,FALSE,80.13
21,Woman,61,A,TikTok,TRUE,31.21
24,Woman,48,A,Instagram,TRUE,74.74
44,Man,43,A,TikTok,FALSE,58.83
38,Man,60,C,Google Search,FALSE,221.78
35,Non-Binary,63,C,TikTok,FALSE,168.61
18,Man,34,A,Instagram,FALSE,0
20,Man,32,B,Facebook,TRUE,113.75
38,Woman,63,C,Google Search,TRUE,277.74
27,Man,40,A,Facebook,TRUE,85.49
28,Woman,58,B,Facebook,FALSE,145.56
56,Man,26,B,TikTok,FALSE,215.37
43,Woman,43,A,TikTok,TRUE,132.17
24,Woman,64,A,Google Search,TRUE,110.67
33,Woman,68,A,Instagram,FALSE,179.44
36,Non-Binary,30,A,Instagram,FALSE,229.56
30,Woman,39,B,Facebook,FALSE,148.68
26,Man,43,B,Instagram,TRUE,123.43
39,Woman,42,C,Google Search,FALSE,279.36
51,Woman,66,B,Facebook,FALSE,314.89
43,Woman,37,C,Facebook,TRUE,271.35
37,Woman,37,B,Google Search,FALSE,259.54
46,Woman,29,B,Instagram,TRUE,277.53
52,Woman,19,B,TikTok,TRUE,383.41
38,Man,56,B,Instagram,FALSE,203.42
47,Man,32,C,Instagram,TRUE,235.2
23,Woman,71,A,Instagram,FALSE,128.88
36,Woman,39,B,TikTok,TRUE,207.45
34,Man,36,C,Facebook,TRUE,189.86
43,Man,39,A,Google Search,TRUE,120.77
45,Man,41,C,Facebook,FALSE,134.53
38,Man,41,C,Google Search,FALSE,134.29
29,Woman,53,A,TikTok,TRUE,0
26,Man,46,A,Google Search,FALSE,73.39
44,Woman,36,A,Google Search,FALSE,191.91
60,Man,34,B,Google Search,TRUE,401.58
28,Man,59,C,TikTok,TRUE,142.82
34,Woman,21,A,Google Search,FALSE,159.01
45,Man,0,B,Instagram,TRUE,226.73
32,Man,44,B,Facebook,FALSE,183.94
42,Woman,69,A,TikTok,FALSE,160.71
39,Man,38,A,Google Search,TRUE,202.9
28,Woman,65,C,TikTok,TRUE,127.82
52,Man,35,A,Facebook,TRUE,131.78
53,Woman,22,A,Facebook,TRUE,193.23
55,Non-Binary,41,C,Facebook,TRUE,338.1
59,Woman,44,B,Google Search,TRUE,543.45
32,Non-Binary,44,C,Facebook,TRUE,180.17
33,Woman,82,A,Facebook,FALSE,62.96
44,Man,36,A,Facebook,TRUE,179.89
49,Woman,26,A,Facebook,TRUE,175.27
35,Woman,57,B,TikTok,TRUE,149.53
34,Woman,69,A,Google Search,TRUE,113.03
31,Man,41,B,Instagram,FALSE,164.91
62,Man,23,C,Facebook,FALSE,160.97
18,Man,49,C,TikTok,TRUE,70.03
37,Non-Binary,58,C,TikTok,TRUE,161.82
41,Man,23,C,Google Search,TRUE,197.48
24,Man,44,B,Instagram,TRUE,94.06
46,Man,21,A,Facebook,TRUE,129.13
18,Woman,65,C,TikTok,TRUE,84.78
54,Woman,17,B,Google Search,FALSE,434.57
18,Woman,64,C,Instagram,TRUE,160.34
18,Man,65,C,TikTok,TRUE,0
29,Man,49,B,Google Search,TRUE,158.24
42,Woman,43,A,TikTok,TRUE,176.19
30,Woman,95,C,Facebook,FALSE,104
32,Woman,58,C,Facebook,TRUE,132.54
45,Man,4,A,Facebook,FALSE,72.97
24,Woman,68,C,Facebook,FALSE,113.54
39,Woman,66,B,Facebook,TRUE,174.83
47,Man,52,A,Google Search,TRUE,113.03
65,Woman,33,C,Instagram,TRUE,475.99
47,Man,45,A,Google Search,TRUE,146.53
66,Woman,37,B,Facebook,TRUE,294.53
47,Woman,60,B,Instagram,TRUE,345.45
40,Woman,19,C,Facebook,FALSE,132.73
18,Woman,53,B,Facebook,TRUE,101.23
22,Woman,50,A,Facebook,TRUE,129.33
35,Man,35,B,Facebook,TRUE,96.63
51,Woman,34,C,Google Search,FALSE,359.88
35,Woman,45,A,Instagram,TRUE,232.17
48,Man,31,A,Instagram,TRUE,226.1
24,Non-Binary,53,B,Facebook,TRUE,189.9
36,Man,68,B,Facebook,FALSE,139.65
43,Woman,49,B,Instagram,TRUE,286.52
35,Man,36,A,Facebook,TRUE,72.58
42,Non-Binary,40,B,Google Search,FALSE,283.01
30,Woman,57,A,Google Search,FALSE,140.15
46,Man,27,A,Google Search,TRUE,198.5
39,Woman,49,B,TikTok,TRUE,191.93
39,Other,43,B,Instagram,FALSE,238.42
18,Man,43,B,Google Search,TRUE,88.62
30,Man,60,B,Instagram,FALSE,109.51
18,Man,86,B,Instagram,TRUE,129.08
18,Woman,44,A,Facebook,TRUE,72.06
33,Woman,59,B,TikTok,TRUE,163.17
38,Woman,40,B,Google Search,FALSE,314.48
44,Non-Binary,60,A,Facebook,FALSE,157.62
56,Man,15,B,TikTok,TRUE,157.19
47,Non-Binary,49,A,Instagram,TRUE,307.33
55,Man,14,C,Google Search,TRUE,271.07
32,Non-Binary,53,C,Instagram,TRUE,145.55
35,Woman,26,B,Facebook,TRUE,195.15
56,Woman,28,A,Google Search,TRUE,260.92
40,Woman,78,A,Facebook,TRUE,177.92
18,Non-Binary,75,A,Facebook,FALSE,58.21
27,Woman,50,A,Instagram,TRUE,115.45
55,Man,64,A,Facebook,TRUE,130.8
31,Non-Binary,72,A,Google Search,TRUE,185.67
45,Non-Binary,45,B,TikTok,TRUE,221.17
40,Woman,32,A,Instagram,TRUE,225.08
33,Man,19,B,Instagram,TRUE,141.62
35,Man,49,C,TikTok,TRUE,74.61
46,Man,26,B,TikTok,FALSE,130.32
43,Woman,78,C,TikTok,FALSE,175.53
59,Man,24,A,Instagram,TRUE,119.76
37,Man,35,C,Google Search,TRUE,148.01
26,Woman,50,A,TikTok,TRUE,114.11
42,Woman,26,C,Google Search,FALSE,207.59
51,Man,29,B,Facebook,FALSE,191.52
74,Man,0,A,Instagram,TRUE,250.4
33,Man,36,A,TikTok,TRUE,136.33
35,Man,15,B,Facebook,FALSE,125.51
53,Woman,26,A,Google Search,TRUE,353.25
59,Man,48,C,Instagram,TRUE,270.18
30,Woman,53,C,Google Search,TRUE,251.1
50,Man,15,C,TikTok,FALSE,112.55
32,Woman,32,B,Instagram,FALSE,244.41
26,Man,27,A,Facebook,FALSE,31.73
49,Man,43,A,Facebook,TRUE,135.93
42,Woman,74,A,TikTok,FALSE,136.87
46,Man,28,B,Facebook,TRUE,185.51
31,Man,38,A,TikTok,TRUE,79.46
67,Man,11,C,TikTok,TRUE,221.07
50,Woman,68,C,Instagram,FALSE,324.4
34,Woman,25,C,Facebook,TRUE,137.17
51,Man,42,B,Instagram,TRUE,352.46
22,Woman,44,B,Google Search,FALSE,126.6
38,Woman,65,A,Google Search,FALSE,140.85
61,Woman,38,B,Instagram,TRUE,390.24
37,Woman,59,A,TikTok,TRUE,182.69
54,Man,10,A,Facebook,TRUE,112.73
37,Woman,38,A,Instagram,FALSE,66.34
18,Man,15,A,Google Search,FALSE,75.69
27,Woman,45,A,Facebook,FALSE,32.26
43,Non-Binary,28,B,TikTok,TRUE,229.69
62,Man,19,C,Instagram,TRUE,280.43
31,Man,39,A,Facebook,FALSE,36.3
44,Man,22,B,Instagram,TRUE,216.36
26,Woman,49,C,Google Search,TRUE,171.33
25,Woman,33,A,Instagram,TRUE,85.8
28,Man,55,B,Instagram,FALSE,27.14
61,Man,26,C,Google Search,FALSE,338.52
54,Woman,44,A,TikTok,TRUE,204.29
49,Woman,54,B,Instagram,TRUE,344.6
57,Man,20,A,Instagram,TRUE,250.87
34,Man,67,A,Facebook,TRUE,70.08
51,Man,15,A,Instagram,TRUE,123.15
43,Man,35,C,TikTok,TRUE,137.54
24,Man,63,B,Google Search,TRUE,145.08
28,Man,51,B,Instagram,TRUE,164.61
41,Man,24,C,TikTok,FALSE,150.54
43,Man,21,C,Google Search,TRUE,203.32
35,Woman,67,C,Google Search,TRUE,239.63
25,Man,40,C,TikTok,FALSE,105.54
18,Man,42,A,TikTok,TRUE,3.13
46,Man,19,A,TikTok,TRUE,159.49
36,Man,43,B,TikTok,TRUE,136.27
48,Man,54,A,Facebook,TRUE,159.49
18,Man,72,C,Google Search,TRUE,97.82
21,Woman,78,C,Facebook,TRUE,50.97
38,Man,14,A,Google Search,TRUE,127.35
19,Woman,86,B,Facebook,TRUE,102
18,Man,62,B,Google Search,TRUE,141.1
52,Man,53,C,Facebook,TRUE,236.75
54,Man,11,C,Facebook,TRUE,133.63
25,Man,29,B,Google Search,TRUE,137.11
36,Man,35,C,Google Search,TRUE,210.34
23,Man,42,B,Facebook,TRUE,99.55
45,Man,41,A,Facebook,TRUE,152.99
40,Woman,42,A,TikTok,FALSE,57.87
27,Woman,54,C,Google Search,TRUE,242.97
28,Woman,41,B,Instagram,TRUE,220.49
24,Other,61,A,Instagram,TRUE,137.44
47,Man,53,C,Google Search,TRUE,278.7
49,Woman,37,C,Instagram,TRUE,323.18
46,Man,27,A,Facebook,FALSE,4.29
27,Man,52,B,Facebook,TRUE,100.2
18,Man,41,A,Instagram,TRUE,0
48,Woman,35,C,TikTok,TRUE,215.8
37,Man,20,C,Instagram,TRUE,221.1
39,Woman,40,B,TikTok,TRUE,200.89
55,Non-Binary,60,C,Google Search,TRUE,424.04
27,Woman,51,A,Instagram,TRUE,147.46
57,Woman,45,A,TikTok,TRUE,190.72
34,Non-Binary,34,B,TikTok,FALSE,148.68
29,Woman,73,B,Facebook,TRUE,97.67
37,Man,27,B,Google Search,TRUE,207.44
46,Man,3,A,Google Search,TRUE,120.54
37,Woman,48,A,Instagram,TRUE,176.26
26,Other,34,B,Instagram,FALSE,195.35
36,Woman,53,B,Instagram,TRUE,198.23
18,Man,49,B,Instagram,TRUE,20.85
32,Man,77,C,Google Search,FALSE,187.27
47,Woman,49,B,Facebook,FALSE,244.31
37,Man,57,B,Instagram,TRUE,229.82
50,Woman,58,B,TikTok,TRUE,217.5
47,Woman,42,A,Google Search,TRUE,231.46
50,Woman,37,C,Google Search,FALSE,315.62
50,Man,4,A,Instagram,FALSE,133.87
18,Man,60,C,Instagram,TRUE,163.79
40,Woman,62,C,Google Search,TRUE,268.11
64,Other,9,B,Google Search,TRUE,408.72
33,Woman,37,C,Facebook,TRUE,262.33
47,Woman,55,B,Facebook,TRUE,248.5
42,Non-Binary,61,C,TikTok,TRUE,142.84
48,Man,22,C,Facebook,TRUE,172.31
36,Other,32,A,Facebook,FALSE,80.85
30,Man,35,B,TikTok,TRUE,60.52
41,Man,57,C,Facebook,FALSE,174.87
43,Man,34,A,Google Search,TRUE,134.85
37,Woman,57,B,Facebook,FALSE,133.69
40,Man,39,A,Facebook,FALSE,76.27
46,Woman,65,B,Facebook,FALSE,278.7
28,Man,18,B,Google Search,TRUE,173.55
57,Man,31,A,Facebook,TRUE,134.89
73,Woman,22,A,Facebook,FALSE,275.93
62,Non-Binary,44,B,Google Search,TRUE,539.84
33,Woman,58,B,Facebook,TRUE,133.24
18,Woman,46,A,Facebook,TRUE,99.2
41,Woman,30,B,Instagram,FALSE,273.4
53,Woman,29,B,Google Search,TRUE,389.41
52,Man,21,A,Facebook,TRUE,63.84
22,Man,62,A,TikTok,FALSE,0
23,Woman,76,C,Facebook,TRUE,81.97
42,Non-Binary,43,C,Google Search,TRUE,381.29
49,Non-Binary,28,A,TikTok,TRUE,163.24
53,Man,49,A,Instagram,FALSE,211.56
52,Woman,61,C,Instagram,TRUE,381.96
25,Woman,60,B,Google Search,TRUE,154.8
20,Non-Binary,58,A,Instagram,TRUE,102.42
18,Woman,55,B,Facebook,TRUE,100.25
48,Woman,45,A,TikTok,TRUE,170.02
52,Non-Binary,47,B,Facebook,TRUE,306.37
45,Man,73,B,Instagram,FALSE,230.72
24,Non-Binary,67,C,Facebook,FALSE,82.3
64,Woman,34,A,Facebook,FALSE,232.95
34,Woman,34,A,Facebook,TRUE,98.86
67,Woman,30,C,Instagram,TRUE,473.36
48,Man,29,B,Instagram,TRUE,234.85
58,Man,45,A,TikTok,FALSE,218.97
45,Woman,36,A,Instagram,TRUE,220.02
39,Man,13,C,Google Search,TRUE,180.78
25,Non-Binary,58,C,TikTok,TRUE,148.41
32,Man,28,A,TikTok,TRUE,79.48
39,Woman,56,A,Facebook,TRUE,232.33
44,Man,35,C,Instagram,FALSE,117.99
40,Man,39,C,TikTok,TRUE,90.79
37,Woman,71,A,Instagram,TRUE,219.97
43,Non-Binary,58,C,TikTok,FALSE,181.81
32,Man,33,C,Instagram,TRUE,219.23
32,Woman,53,A,Instagram,TRUE,232.17
18,Man,46,A,TikTok,TRUE,92.52
53,Woman,58,B,Facebook,FALSE,262.44
41,Man,58,C,Facebook,TRUE,94.24
39,Woman,32,C,Facebook,TRUE,216.06
29,Woman,35,C,TikTok,FALSE,71.63
36,Man,60,A,Google Search,FALSE,94.82
24,Woman,58,A,TikTok,TRUE,87.56
24,Man,21,C,Facebook,TRUE,124.43
18,Woman,69,A,TikTok,TRUE,64.5
55,Woman,21,C,Instagram,TRUE,403.03
42,Woman,33,C,Instagram,TRUE,320.73
23,Other,54,A,Facebook,TRUE,144.12
57,Man,2,A,Facebook,TRUE,163.42
49,Man,35,A,Facebook,TRUE,123.17
51,Woman,25,C,Google Search,TRUE,413.54
37,Man,44,A,TikTok,TRUE,89.44
34,Man,62,B,Instagram,TRUE,139.39
39,Man,29,B,Facebook,TRUE,170.48
46,Woman,57,A,Instagram,FALSE,202.63
52,Man,14,A,TikTok,TRUE,106.64
64,Woman,13,C,Instagram,FALSE,406.42
32,Woman,54,B,TikTok,TRUE,185.99
25,Man,40,A,TikTok,TRUE,204.37
42,Man,15,A,TikTok,TRUE,69.17
80,Man,0,A,Instagram,TRUE,279.03
34,Non-Binary,81,A,Instagram,FALSE,91.15
57,Non-Binary,28,C,Google Search,FALSE,369.11
36,Man,8,C,Google Search,TRUE,151.07
33,Man,46,B,Facebook,TRUE,119.38
29,Man,30,A,Instagram,TRUE,81.78
37,Man,14,C,Facebook,TRUE,142.41
65,Man,19,C,Instagram,TRUE,284.87
45,Woman,9,C,TikTok,TRUE,286.51
47,Woman,4,A,Facebook,TRUE,130.24
53,Woman,16,A,Instagram,FALSE,254.58
71,Woman,38,C,Facebook,TRUE,410.25
52,Man,13,C,TikTok,FALSE,147.75
19,Man,45,B,Instagram,TRUE,174.11
24,Non-Binary,67,C,Facebook,FALSE,114.86
18,Man,39,C,Google Search,TRUE,62.04
18,Man,52,A,Facebook,FALSE,1.65
59,Woman,2,B,Instagram,TRUE,386.77
33,Man,42,B,Facebook,TRUE,100.97
46,Non-Binary,36,C,Google Search,FALSE,358.43
58,Man,34,C,Instagram,TRUE,238.42
32,Man,31,A,Facebook,TRUE,100.16
38,Woman,45,A,Instagram,TRUE,224.33
45,Man,46,B,TikTok,TRUE,178.85
43,Woman,26,A,Facebook,TRUE,185.08
28,Woman,48,B,TikTok,TRUE,176.83
51,Woman,29,A,TikTok,TRUE,194.93
48,Non-Binary,17,A,Facebook,TRUE,215.12
36,Woman,61,A,TikTok,FALSE,119.72
22,Man,24,B,Facebook,FALSE,110.06
50,Woman,54,A,TikTok,TRUE,164.18
61,Man,3,B,Instagram,TRUE,262.89
61,Woman,59,A,Facebook,TRUE,268.05
53,Non-Binary,53,A,Google Search,TRUE,322.45
33,Woman,61,A,Google Search,TRUE,167.24
32,Man,52,A,Facebook,TRUE,63.61
31,Man,59,C,TikTok,FALSE,96.09
34,Man,32,C,Instagram,TRUE,186.76
51,Man,11,A,Google Search,FALSE,248.7
44,Woman,31,C,Facebook,TRUE,146.54
18,Man,0,A,TikTok,TRUE,19.03
18,Man,37,B,Google Search,FALSE,74.65
40,Man,28,B,TikTok,FALSE,173.43
42,Woman,41,C,Facebook,TRUE,169.72
18,Woman,68,A,TikTok,TRUE,19.92
28,Woman,52,B,Instagram,FALSE,164.54
40,Woman,35,C,Facebook,TRUE,219.72
62,Man,27,B,Facebook,FALSE,240.92
18,Man,67,B,Instagram,FALSE,115.46
21,Man,66,C,Instagram,TRUE,4.26
24,Man,53,C,Google Search,TRUE,101.1
43,Woman,64,C,Facebook,TRUE,255.95
45,Man,25,B,TikTok,FALSE,208.59
35,Other,59,C,Google Search,FALSE,229.24
18,Woman,60,B,Facebook,FALSE,48.83
31,Man,40,B,Instagram,FALSE,109.14
32,Non-Binary,50,B,Google Search,TRUE,188.47
37,Woman,33,C,Facebook,TRUE,127.14
64,Man,21,B,Instagram,TRUE,265.5
30,Woman,69,A,Instagram,FALSE,103.26
41,Man,24,B,Instagram,TRUE,201.92
29,Man,56,A,Instagram,FALSE,159.41
